Instance name, maxTimeWidth (omega_c), maxRouteTime (omega_0), # service days, # customers,	# operations, Opt./Best no waiting (Subramanyan and Gounaris), Opt./Best waiting (Subramanyan and Gounaris), Problem type, Algorithm,Algorithm,# cons, # var, Root time (sec.), Total time (sec.), SEC r_time (sec.), SEC time (sec.), PEC r_time (sec.), PEC time (sec.), #BB r_iterations, #BC iterations, #BC nodes, #Connect r_cuts, #Connect cuts, #PEC r_cuts, #PEC cuts, Root LB, Root UB, Best Bound, Best Integer, Status
ulysses16_p3_f70_lM,997,7241,3,15,35,19668,19668,CTSP_2,COMPACT,492,408,0.03,158.44,0.00,0.00,0.00,0.00,116,5192368,582511,0,0,0,0,17645.4,19668,19666.04,19668,2
ulysses16_p3_f90_lH,1348,7417,3,15,39,20212,20212,CTSP_2,COMPACT,608,506,0.04,3491.18,0.00,0.00,0.00,0.00,201,59237818,5667534,0,0,0,0,17859.6,20212,20209.98,20212,2
ulysses16_p3_f90_lL,674,7417,3,15,39,20212,20212,CTSP_2,COMPACT,608,506,0.04,1454.22,0.00,0.00,0.00,0.00,202,29395124,2524837,0,0,0,0,17956.5,20212,20209.98,20212,2
ulysses16_p3_f90_lM,1011,7417,3,15,39,20212,20212,CTSP_2,COMPACT,608,506,0.04,3239.86,0.00,0.00,0.00,0.00,241,53875931,5581879,0,0,0,0,18039.7,20212,20209.98,20212,2
ulysses16_p5_f50_lH,1251,6880,5,15,40,28783,28783,CTSP_2,COMPACT,432,321,0.03,168.62,0.00,0.00,0.00,0.00,161,7360120,701412,0,0,0,0,25216.5,28783,28780.12,28783,2
ulysses16_p5_f50_lL,625,6880,5,15,40,28816,28783,CTSP_2,COMPACT,432,321,0.03,112.76,0.00,0.00,0.00,0.00,106,4565613,490997,0,0,0,0,24824.6,28783,28780.13,28783,2
ulysses16_p5_f50_lM,938,6880,5,15,40,28816,28783,CTSP_2,COMPACT,432,321,0.05,90.81,0.00,0.00,0.00,0.00,216,4172490,372892,0,0,0,0,25634.0,28783,28780.12,28783,2
ulysses16_p5_f70_lH,1330,7316,5,15,59,32502,32502,CTSP_2,COMPACT,922,694,0.05,7267.98,0.00,0.00,0.00,0.00,208,138339247,4490877,0,0,0,0,29104.0,32518,31553.61,32518,1
ulysses16_p5_f70_lL,665,7316,5,15,59,32502,32502,CTSP_2,COMPACT,922,694,0.05,7261.01,0.00,0.00,0.00,0.00,203,165965181,5041179,0,0,0,0,29104.0,32518,31714.93,32518,1
ulysses16_p5_f70_lM,997,7316,5,15,59,32502,32502,CTSP_2,COMPACT,922,694,0.05,7275.12,0.00,0.00,0.00,0.00,210,172878454,5471759,0,0,0,0,29104.0,32518,31872.51,32518,1
ulysses16_p5_f90_lH,1348,7417,5,15,66,33408,33408,CTSP_2,COMPACT,1144,869,0.06,7273.05,0.00,0.00,0.00,0.00,260,180700099,3225476,0,0,0,0,29473.5,33408,31836.11,33408,1
ulysses16_p5_f90_lL,674,7417,5,15,66,33408,33408,CTSP_2,COMPACT,1144,869,0.07,7276.62,0.00,0.00,0.00,0.00,241,137110727,2219516,0,0,0,0,29473.1,33408,31491.47,33408,1
ulysses16_p5_f90_lM,1011,7417,5,15,66,33408,33408,CTSP_2,COMPACT,1144,869,0.09,7312.99,0.00,0.00,0.00,0.00,246,189493718,3924538,0,0,0,0,29473.2,33408,31583.96,33408,1
br17_p3_f50_lH,7,42,3,16,26,117,117,CTSP_2,COMPACT,282,225,0.03,2.42,0.00,0.00,0.00,0.00,120,154793,30077,0,0,0,0,90.0,117,116.00,116,2
br17_p3_f50_lL,3,42,3,16,26,117,117,CTSP_2,COMPACT,282,225,0.01,1.14,0.00,0.00,0.00,0.00,125,64159,11347,0,0,0,0,90.1,117,116.00,116,2
br17_p3_f50_lM,5,42,3,16,26,117,117,CTSP_2,COMPACT,282,225,0.03,1.50,0.00,0.00,0.00,0.00,129,96724,18221,0,0,0,0,90.1,117,116.00,116,2
br17_p3_f70_lH,7,42,3,16,37,117,117,CTSP_2,COMPACT,546,458,0.03,142.35,0.00,0.00,0.00,0.00,125,5497396,759355,0,0,0,0,43.0,117,72.00,72,2
br17_p3_f70_lL,3,42,3,16,37,117,117,CTSP_2,COMPACT,546,458,0.03,204.29,0.00,0.00,0.00,0.00,133,7214954,935267,0,0,0,0,43.0,117,72.00,72,2
br17_p3_f70_lM,5,42,3,16,37,117,117,CTSP_2,COMPACT,546,458,0.02,159.18,0.00,0.00,0.00,0.00,117,6644175,724470,0,0,0,0,42.0,117,72.00,72,2
br17_p3_f90_lH,7,42,3,16,42,117,117,CTSP_2,COMPACT,694,587,0.04,0.20,0.00,0.00,0.00,0.00,89,1616,774,0,0,0,0,28.0,49,38.00,38,2
