gr21_p5_f90_lH      	  546	 3004	    5	   20	   93	  13238.0	  13238.0	CTSP_2         	COMPACT        	  2142	  1732	    0.00	    0.08	    0.00	    0.00	    0.00	    0.00	        0	      419	        0	       64	       64	        0	        0	          0.0000	             0.0	      13238.0000	        13238.00	   2	
gr21_p5_f90_lL      	  273	 3004	    5	   20	   93	  13245.0	  13238.0	CTSP_2         	COMPACT        	  2142	  1732	    0.00	    0.08	    0.00	    0.00	    0.00	    0.00	        0	      413	        0	       64	       64	        0	        0	          0.0000	             0.0	      13238.0000	        13238.00	   2	
gr21_p5_f90_lM      	  409	 3004	    5	   20	   93	  13238.0	  13238.0	CTSP_2         	COMPACT        	  2142	  1732	    0.00	    0.08	    0.00	    0.00	    0.00	    0.00	        0	      420	        0	       64	       64	        0	        0	          0.0000	             0.0	      13238.0000	        13238.00	   2	
ulysses22_p3_f50_lH 	 1239	 6792	    3	   21	   35	  18453.0	  18453.0	CTSP_2         	COMPACT        	   480	   408	    0.00	    0.01	    0.00	    0.00	    0.00	    0.00	        0	      221	        0	       16	       16	        0	        0	          0.0000	             0.0	      18453.0000	        18453.00	   2	
ulysses22_p3_f50_lL 	  619	 6792	    3	   21	   35	  18453.0	  18453.0	CTSP_2         	COMPACT        	   480	   408	    0.00	    0.01	    0.00	    0.00	    0.00	    0.00	        0	      220	        0	       16	       16	        0	        0	          0.0000	             0.0	      18453.0000	        18453.00	   2	
ulysses22_p3_f50_lM 	  929	 6792	    3	   21	   35	  18453.0	  18453.0	CTSP_2         	COMPACT        	   480	   408	    0.00	    0.01	    0.00	    0.00	    0.00	    0.00	        0	      222	        0	       16	       16	        0	        0	          0.0000	             0.0	      18453.0000	        18453.00	   2	
ulysses22_p3_f70_lH 	 1330	 7068	    3	   21	   44	  19213.0	  19213.0	CTSP_2         	COMPACT        	   750	   647	    0.00	    0.02	    0.00	    0.00	    0.00	    0.00	        0	      229	        0	       11	       11	        0	        0	          0.0000	             0.0	      19213.0000	        19213.00	   2	
ulysses22_p3_f70_lL 	  665	 7068	    3	   21	   44	  19213.0	  19213.0	CTSP_2         	COMPACT        	   750	   647	    0.04	    0.04	    0.00	    0.00	    0.00	    0.00	      233	      265	        3	       11	       11	        0	        0	      19201.5000	         19213.0	      19213.0000	        19213.00	   2	
ulysses22_p3_f70_lM 	  997	 7068	    3	   21	   44	  19213.0	  19213.0	CTSP_2         	COMPACT        	   750	   647	    0.04	    0.04	    0.00	    0.00	    0.00	    0.00	      221	      221	        1	       11	       11	        0	        0	      19201.5000	         19213.0	      19213.0000	        19213.00	   2	
ulysses22_p3_f90_lH 	 1393	 7662	    3	   21	   57	  20718.0	  20718.0	CTSP_2         	COMPACT        	  1236	  1084	    0.11	    0.43	    0.00	    0.01	    0.00	    0.00	      417	     2945	      106	       31	       50	        0	        0	      20657.0000	         20718.0	      20716.4883	        20718.00	   2	
